,UNITID,XUGPO9_N_1617,UGPO9_N_1617,XUGPO9_T_1617,UGPO9_T_1617,XUGPO9_A_1617,UGPO9_A_1617,XGPO9_N_1617,GPO9_N_1617,XGPO9_T_1617,GPO9_T_1617,XGPO9_A_1617,GPO9_A_1617,XPO9_N_1617,PO9_N_1617,XPO9_T_1617,PO9_T_1617,XPO9_A_1617,PO9_A_1617,XUGDOD_N_1617,UGDOD_N_1617,XUGDOD_T_1617,UGDOD_T_1617,XUGDOD_A_1617,UGDOD_A_1617,XGDOD_N_1617,GDOD_N_1617,XGDOD_T_1617,GDOD_T_1617,XGDOD_A_1617,GDOD_A_1617,XDOD_N_1617,DOD_N_1617,XDOD_T_1617,DOD_T_1617,XDOD_A_1617,DOD_A   _1617,XUGPO9_N_1415,UGPO9_N_1415,XUGPO9_T_1415,UGPO9_T_1415,XUGPO9_A_1415,UGPO9_A_1415,XGPO9_N_1415,GPO9_N_1415,XGPO9_T_1415,GPO9_T_1415,XGPO9_A_1415,GPO9_A_1415,XPO9_N_1415,PO9_N_1415,XPO9_T_1415,PO9_T_1415,XPO9_A_1415,PO9_A_1415,XUGDOD_N_1415,UGDOD_N_1415,XUGDOD_T_1415,UGDOD_T_1415,XUGDOD_A_1415,UGDOD_A_1415,XGDOD_N_1415,GDOD_N_1415,XGDOD_T_1415,GDOD_T_1415,XGDOD_A_1415,GDOD_A_1415,XDOD_N_1415,DOD_N_1415,XDOD_T_1415,DOD_T_1415,XDOD_A_1415,DOD_A   _1415,XUGPO9_N_1516,UGPO9_N_1516,XUGPO9_T_1516,UGPO9_T_1516,XUGPO9_A_1516,UGPO9_A_1516,XGPO9_N_1516,GPO9_N_1516,XGPO9_T_1516,GPO9_T_1516,XGPO9_A_1516,GPO9_A_1516,XPO9_N_1516,PO9_N_1516,XPO9_T_1516,PO9_T_1516,XPO9_A_1516,PO9_A_1516,XUGDOD_N_1516,UGDOD_N_1516,XUGDOD_T_1516,UGDOD_T_1516,XUGDOD_A_1516,UGDOD_A_1516,XGDOD_N_1516,GDOD_N_1516,XGDOD_T_1516,GDOD_T_1516,XGDOD_A_1516,GDOD_A_1516,XDOD_N_1516,DOD_N_1516,XDOD_T_1516,DOD_T_1516,XDOD_A_1516,DOD_A   _1516
4329,395362,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4330,395690,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4331,397942,R,11.0,R,126308.0,R,11483.0,A,,A,,A,,R,11.0,R,126308.0,R,11483.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,6.0,R,98649.0,R,16442.0,A,,A,,A,,R,6.0,R,98649.0,R,16442.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,5.0,R,36587.0,R,7317.0,A,,A,,A,,R,5.0,R,36587.0,R,7317.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4332,398130,R,19.0,R,197410.0,R,10390.0,A,,A,,A,,R,19.0,R,197410.0,R,10390.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,21.0,R,305194.0,R,14533.0,A,,A,,A,,R,21.0,R,305194.0,R,14533.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,18.0,R,223368.0,R,12409.0,A,,A,,A,,R,18.0,R,223368.0,R,12409.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4333,399212,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4334,399869,R,195.0,R,2631412.0,R,13494.0,A,,A,,A,,R,195.0,R,2631412.0,R,13494.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,135.0,R,1890627.0,R,14005.0,A,,A,,A,,R,135.0,R,1890627.0,R,14005.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,152.0,R,1867091.0,R,12283.0,A,,A,,A,,R,152.0,R,1867091.0,R,12283.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4335,399911,R,1.0,R,2122.0,R,2122.0,R,0.0,R,0.0,A,,R,1.0,R,2122.0,R,2122.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,3.0,R,8454.0,R,2818.0,R,0.0,R,0.0,A,,R,3.0,R,8454.0,R,2818.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,3.0,R,15486.0,R,5162.0,R,0.0,R,0.0,A,,R,3.0,R,15486.0,R,5162.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,
4336,400080,R,37.0,R,678855.0,R,18347.0,A,,A,,A,,R,37.0,R,678855.0,R,18347.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,34.0,R,477138.0,R,14033.0,A,,A,,A,,R,34.0,R,477138.0,R,14033.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,30.0,R,389484.0,R,12983.0,A,,A,,A,,R,30.0,R,389484.0,R,12983.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4337,400187,R,2.0,R,4014.0,R,2007.0,A,,A,,A,,R,2.0,R,4014.0,R,2007.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,3.0,R,6858.0,R,2286.0,A,,A,,A,,R,3.0,R,6858.0,R,2286.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4338,401223,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,
4339,401250,A,,A,,A,,R,2.0,R,13229.0,R,6615.0,R,2.0,R,13229.0,R,6615.0,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,1.0,R,12407.0,R,12407.0,R,1.0,R,12407.0,R,12407.0,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,2.0,R,15036.0,R,7518.0,R,2.0,R,15036.0,R,7518.0,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,
4340,401481,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4341,401764,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,17136.0,R,17136.0,A,,A,,A,,R,1.0,R,17136.0,R,17136.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4342,402563,R,5.0,R,46618.0,R,9324.0,A,,A,,A,,R,5.0,R,46618.0,R,9324.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,7.0,R,74661.0,R,10666.0,A,,A,,A,,R,7.0,R,74661.0,R,10666.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,7.0,R,87376.0,R,12482.0,A,,A,,A,,R,7.0,R,87376.0,R,12482.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4343,402776,R,6.0,R,66155.0,R,11026.0,R,0.0,R,0.0,A,,R,6.0,R,66155.0,R,11026.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,8.0,R,65451.0,R,8181.0,R,0.0,R,0.0,A,,R,8.0,R,65451.0,R,8181.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,3.0,R,36093.0,R,12031.0,R,0.0,R,0.0,A,,R,3.0,R,36093.0,R,12031.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,
4344,402800,R,5.0,R,39244.0,R,7849.0,A,,A,,A,,R,5.0,R,39244.0,R,7849.0,R,2.0,R,8000.0,R,4000.0,A,,A,,A,,R,2.0,R,8000.0,R,4000.0,R,2.0,R,27000.0,R,13500.0,A,,A,,A,,R,2.0,R,27000.0,R,13500.0,R,2.0,R,8000.0,R,4000.0,A,,A,,A,,R,2.0,R,8000.0,R,4000.0,R,7.0,R,63692.0,R,9099.0,A,,A,,A,,R,7.0,R,63692.0,R,9099.0,R,1.0,R,4000.0,R,4000.0,A,,A,,A,,R,1.0,R,4000.0,R,4000.0
4345,403469,R,3.0,R,5106.0,R,1702.0,A,,A,,A,,R,3.0,R,5106.0,R,1702.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,5.0,R,8217.0,R,1643.0,A,,A,,A,,R,5.0,R,8217.0,R,1643.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,4.0,R,4972.0,R,1243.0,A,,A,,A,,R,4.0,R,4972.0,R,1243.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4346,403478,R,10.0,R,29654.0,R,2965.0,A,,A,,A,,R,10.0,R,29654.0,R,2965.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,17.0,R,14674.0,R,863.0,A,,A,,A,,R,17.0,R,14674.0,R,863.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,19.0,R,20036.0,R,1055.0,A,,A,,A,,R,19.0,R,20036.0,R,1055.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4347,403487,R,8.0,R,18985.0,R,2373.0,A,,A,,A,,R,8.0,R,18985.0,R,2373.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,11.0,R,23673.0,R,2152.0,A,,A,,A,,R,11.0,R,23673.0,R,2152.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,15.0,R,18985.0,R,1266.0,A,,A,,A,,R,15.0,R,18985.0,R,1266.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4348,404037,R,3.0,R,31150.0,R,10383.0,A,,A,,A,,R,3.0,R,31150.0,R,10383.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,11900.0,R,11900.0,A,,A,,A,,R,1.0,R,11900.0,R,11900.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,2.0,R,21420.0,R,10710.0,A,,A,,A,,R,2.0,R,21420.0,R,10710.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4349,404055,R,14.0,R,147319.0,R,10523.0,A,,A,,A,,R,14.0,R,147319.0,R,10523.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,15.0,R,132127.0,R,8808.0,A,,A,,A,,R,15.0,R,132127.0,R,8808.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,10.0,R,130459.0,R,13046.0,A,,A,,A,,R,10.0,R,130459.0,R,13046.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4350,404338,R,66.0,R,936579.0,R,14191.0,R,23.0,R,274414.0,R,11931.0,R,89.0,R,1210993.0,R,13607.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,16.0,R,182993.0,R,11437.0,R,2.0,R,34875.0,R,17438.0,R,18.0,R,217868.0,R,12104.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,12.0,R,57610.0,R,4801.0,R,1.0,R,21085.0,R,21085.0,R,13.0,R,78695.0,R,6053.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,
4351,404365,R,45.0,R,547695.0,R,12171.0,A,,A,,A,,R,45.0,R,547695.0,R,12171.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,75.0,R,1027316.0,R,13698.0,A,,A,,A,,R,75.0,R,1027316.0,R,13698.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,71.0,R,827628.0,R,11657.0,A,,A,,A,,R,71.0,R,827628.0,R,11657.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4352,404374,R,32.0,R,354457.0,R,11077.0,A,,A,,A,,R,32.0,R,354457.0,R,11077.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,26.0,R,330669.0,R,12718.0,A,,A,,A,,R,26.0,R,330669.0,R,12718.0,R,1.0,R,2805.0,R,2805.0,A,,A,,A,,R,1.0,R,2805.0,R,2805.0,R,36.0,R,455783.0,R,12661.0,A,,A,,A,,R,36.0,R,455783.0,R,12661.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4353,404383,R,109.0,R,1373594.0,R,12602.0,A,,A,,A,,R,109.0,R,1373594.0,R,12602.0,R,1.0,R,1485.0,R,1485.0,A,,A,,A,,R,1.0,R,1485.0,R,1485.0,R,104.0,R,1332976.0,R,12817.0,A,,A,,A,,R,104.0,R,1332976.0,R,12817.0,R,2.0,R,8700.0,R,4350.0,A,,A,,A,,R,2.0,R,8700.0,R,4350.0,R,121.0,R,1595615.0,R,13187.0,A,,A,,A,,R,121.0,R,1595615.0,R,13187.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4354,404426,R,110.0,R,214677.0,R,1952.0,A,,A,,A,,R,110.0,R,214677.0,R,1952.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,117.0,R,204564.0,R,1748.0,A,,A,,A,,R,117.0,R,204564.0,R,1748.0,R,2.0,R,1288.0,R,644.0,A,,A,,A,,R,2.0,R,1288.0,R,644.0,R,126.0,R,205484.0,R,1631.0,A,,A,,A,,R,126.0,R,205484.0,R,1631.0,R,1.0,R,368.0,R,368.0,A,,A,,A,,R,1.0,R,368.0,R,368.0
4355,404684,R,1.0,R,9455.0,R,9455.0,A,,A,,A,,R,1.0,R,9455.0,R,9455.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,4.0,R,15483.0,R,3871.0,A,,A,,A,,R,4.0,R,15483.0,R,3871.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,3.0,R,8233.0,R,2744.0,A,,A,,A,,R,3.0,R,8233.0,R,2744.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4356,404718,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4357,404806,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4358,404912,R,28.0,R,142074.0,R,5074.0,A,,A,,A,,R,28.0,R,142074.0,R,5074.0,R,1.0,R,2653.0,R,2653.0,A,,A,,A,,R,1.0,R,2653.0,R,2653.0,R,31.0,R,297288.0,R,9590.0,A,,A,,A,,R,31.0,R,297288.0,R,9590.0,R,3.0,R,4500.0,R,1500.0,A,,A,,A,,R,3.0,R,4500.0,R,1500.0,R,4.0,R,17003.0,R,4251.0,A,,A,,A,,R,4.0,R,17003.0,R,4251.0,R,2.0,R,3346.0,R,1673.0,A,,A,,A,,R,2.0,R,3346.0,R,1673.0
4359,404994,R,55.0,R,593430.0,R,10790.0,A,,A,,A,,R,55.0,R,593430.0,R,10790.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,53.0,R,417567.0,R,7879.0,A,,A,,A,,R,53.0,R,417567.0,R,7879.0,R,1.0,R,3098.0,R,3098.0,A,,A,,A,,R,1.0,R,3098.0,R,3098.0,R,61.0,R,466742.0,R,7652.0,A,,A,,A,,R,61.0,R,466742.0,R,7652.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4360,405012,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4361,405021,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4362,405058,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4363,405076,R,51.0,R,331176.0,R,6494.0,A,,A,,A,,R,51.0,R,331176.0,R,6494.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,30.0,R,238341.0,R,7945.0,A,,A,,A,,R,30.0,R,238341.0,R,7945.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,35.0,R,303579.0,R,8674.0,A,,A,,A,,R,35.0,R,303579.0,R,8674.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4364,405748,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,1312.0,R,1312.0,A,,A,,A,,R,1.0,R,1312.0,R,1312.0,R,1.0,R,1312.0,R,1312.0,A,,A,,A,,R,1.0,R,1312.0,R,1312.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4365,405854,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4366,405872,R,91.0,R,290680.0,R,3194.0,A,,A,,A,,R,91.0,R,290680.0,R,3194.0,R,2.0,R,3446.0,R,1723.0,A,,A,,A,,R,2.0,R,3446.0,R,1723.0,R,118.0,R,324317.0,R,2748.0,A,,A,,A,,R,118.0,R,324317.0,R,2748.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,93.0,R,265022.0,R,2850.0,A,,A,,A,,R,93.0,R,265022.0,R,2850.0,R,3.0,R,2651.0,R,884.0,A,,A,,A,,R,3.0,R,2651.0,R,884.0
4367,405997,R,146.0,R,1121372.0,R,7681.0,R,32.0,R,320920.0,R,10029.0,R,178.0,R,1442292.0,R,8103.0,R,10.0,R,20250.0,R,2025.0,R,1.0,R,1000.0,R,1000.0,R,11.0,R,21250.0,R,1932.0,R,242.0,R,2107707.0,R,8710.0,R,45.0,R,373371.0,R,8297.0,R,287.0,R,2481078.0,R,8645.0,R,25.0,R,58800.0,R,2352.0,R,2.0,R,2250.0,R,1125.0,R,27.0,R,61050.0,R,2261.0,R,265.0,R,2230773.0,R,8418.0,R,39.0,R,284933.0,R,7306.0,R,304.0,R,2515706.0,R,8275.0,R,17.0,R,39900.0,R,2347.0,R,2.0,R,6500.0,R,3250.0,R,19.0,R,46400.0,R,2442.0
4368,406024,R,65.0,R,634995.0,R,9769.0,A,,A,,A,,R,65.0,R,634995.0,R,9769.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,56.0,R,467039.0,R,8340.0,A,,A,,A,,R,56.0,R,467039.0,R,8340.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,56.0,R,495088.0,R,8841.0,A,,A,,A,,R,56.0,R,495088.0,R,8841.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4369,406033,R,225.0,R,2023823.0,R,8995.0,A,,A,,A,,R,225.0,R,2023823.0,R,8995.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,198.0,R,1712857.0,R,8651.0,A,,A,,A,,R,198.0,R,1712857.0,R,8651.0,R,1.0,R,1650.0,R,1650.0,A,,A,,A,,R,1.0,R,1650.0,R,1650.0,R,226.0,R,2040990.0,R,9031.0,A,,A,,A,,R,226.0,R,2040990.0,R,9031.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4370,406149,R,10.0,R,96019.0,R,9602.0,A,,A,,A,,R,10.0,R,96019.0,R,9602.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,3.0,R,12632.0,R,4211.0,A,,A,,A,,R,3.0,R,12632.0,R,4211.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,5.0,R,52860.0,R,10572.0,A,,A,,A,,R,5.0,R,52860.0,R,10572.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4371,406325,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,2.0,R,22990.0,R,11495.0,A,,A,,A,,R,2.0,R,22990.0,R,11495.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,3.0,R,15215.0,R,5072.0,A,,A,,A,,R,3.0,R,15215.0,R,5072.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4372,406413,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,3.0,R,35410.0,R,11803.0,A,,A,,A,,R,3.0,R,35410.0,R,11803.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,14295.0,R,14295.0,A,,A,,A,,R,1.0,R,14295.0,R,14295.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4373,406422,R,1.0,R,16892.0,R,16892.0,A,,A,,A,,R,1.0,R,16892.0,R,16892.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4374,406486,R,1.0,R,7772.0,R,7772.0,A,,A,,A,,R,1.0,R,7772.0,R,7772.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,7673.0,R,7673.0,A,,A,,A,,R,1.0,R,7673.0,R,7673.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
4375,406495,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,5.0,R,68000.0,R,13600.0,A,,A,,A,,R,5.0,R,68000.0,R,13600.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
